Table 2.4.5U. Personal Consumption Expenditures by Type of Product
Table 2.4.5U. Personal Consumption Expenditures by Type of Product
"Last Revised on: October 27, 2023 - Next Release Date November 30, 2023"
269,"                    Trust, fiduciary, and custody activities",17211,17191,17187,17301,17361,17368,17633,17800,17869,18079,18210,18262,18713,18993,19101,19295,19458,19630,19613,19627,19690,19585,19619,19799,19511,19365,19375,19347,19239,19218,18573,18125,17908,18079,18191,18249,18274,18291,18300,18691,18965,19100,19098,19099,19099
270,"            Insurance",417105,418574,420102,406262,408361,427035,428602,430225,431927,434270,436875,439870,439183,440686,442244,442245,443650,444398,446142,446519,445419,445026,444731,444661,442815,442586,441795,442253,442501,444176,446160,446684,447398,448146,448874,451937,455835,457269,459029,461481,464232,470125,471883,473384,475000
271,"                Life insurance (110)",90351,90503,90350,90784,91303,91896,91977,91946,92379,92940,93279,93694,94232,94101,94290,93367,93461,92891,93182,93400,93400,93979,94488,95295,95595,96153,96514,97546,98285,99540,100382,100957,101113,101011,101499,102192,103105,103573,104187,104908,106137,106870,107659,108251,109557
272,"                Net household insurance (111)",13773,13819,13880,13920,13933,13955,13975,13983,13902,13934,13946,13989,13999,13984,13947,13981,14026,14033,14052,14103,14131,14192,14246,14258,14306,14368,14441,14477,14521,14593,14620,14665,14740,14649,14736,14798,14829,14861,14947,15141,15199,15314,15385,15434,15524
273,"                    Household insurance premiums and premium supplements",24261,24365,24508,24626,24709,24820,24939,25050,25013,25190,25344,25569,25746,25877,25967,26189,26433,26606,26801,27056,27269,27548,27810,27992,28244,28509,28787,28976,29170,29407,29540,29696,29902,29758,29960,30100,30161,30228,30401,30801,30925,31164,31314,31419,31608
274,"                    Less: Household insurance normal losses",10488,10546,10628,10706,10776,10865,10964,11067,11111,11256,11399,11580,11747,11893,12020,12208,12407,12573,12749,12954,13139,13355,13564,13734,13938,14142,14346,14499,14649,14814,14920,15032,15162,15108,15224,15301,15333,15366,15455,15661,15726,15851,15929,15985,16084
275,"                Net health insurance (112)",231702,233086,234609,235923,237186,238474,239509,240116,240383,241212,241871,242496,242418,242596,242603,242662,242618,242321,242017,241732,240380,239894,239300,238624,237490,236795,236230,235757,235648,235396,235249,235218,235779,236253,236324,236806,237435,238068,238803,239476,240141,240757,241421,242118,242023
276,"                    Medical care and hospitalization",188707,190474,192242,194012,195784,197556,199330,201105,202881,204658,206435,208213,209707,210978,212024,212843,213430,213784,213902,213781,213419,212812,211957,210852,209494,208288,207238,206344,205609,205035,204623,204376,204295,204383,204641,205072,205677,206285,206893,207504,208117,208731,209347,209965,210585
277,"                    Income loss",3822,3835,3826,3803,3804,3824,3847,3865,3875,3879,3884,3898,3902,3911,3926,3949,3972,4001,4018,4033,4049,4085,4118,4150,4175,4205,4248,4266,4307,4359,4360,4372,4392,4416,4427,4434,4459,4477,4480,4498,4505,4514,4523,4553,4573
278,"                    Workers' compensation",39173,38777,38541,38108,37598,37093,36332,35145,33626,32676,31551,30385,28810,27707,26653,25870,25216,24535,24097,23917,22912,22997,23225,23622,23821,24302,24745,25146,25732,26001,26266,26470,27091,27454,27256,27300,27299,27307,27429,27474,27520,27512,27551,27600,26866
279,"                Net motor vehicle and other transportation insurance (116)",81279,81166,81263,65635,65940,82710,83140,84181,85263,86184,87780,89691,88533,90005,91404,92235,93545,95152,96890,97285,97509,96961,96698,96484,95423,95270,94610,94473,94046,94646,95909,95845,95766,96232,96315,98141,100467,100767,101092,101956,102755,107184,107419,107582,107896
280,"        Other services",1335705,1291706,1148186,1031775,1081722,1129392,1155001,1169987,1175682,1197108,1206609,1213643,1231780,1232549,1255447,1274832,1285982,1310482,1329684,1349200,1346489,1365717,1359714,1370070,1384197,1400596,1416082,1411859,1427180,1443547,1459094,1465018,1483086,1479882,1486080,1493044,1518031,1531605,1539596,1535898,1541665,1549894,1547941,1548874,1573710
281,"            Communication",266388,267203,268532,264221,266127,266742,267446,268402,269782,273669,276421,277990,279861,280669,280843,283340,285662,287015,286735,288113,288571,290488,291673,293087,296633,298510,297876,298701,299201,299785,301094,303423,304676,301570,304410,305428,305592,305227,305128,305087,304920,303821,305125,306720,307469
282,"                Telecommunication services (71)",169475,169938,169989,165292,167632,168205,168043,168245,168861,171234,172481,173098,175227,175689,174471,175756,177406,178523,178411,178960,178945,179486,180130,180267,182741,183931,182481,182768,182243,182642,183142,183951,183919,181025,183353,184272,183529,182322,181297,181348,181031,179236,179566,179893,180148
283,"                    Land-line telephone services, local charges",18302,18035,17845,17784,17546,17300,17076,16996,17088,17492,17528,17517,17385,17392,17376,17180,17309,17391,17435,17603,17395,17338,17080,16858,16570,16335,16083,15976,15819,15686,15550,15435,15302,15091,14952,14837,14760,14762,14537,14200,13908,13696,13616,13341,13068
284,"                    Land-line telephone services, long-distance charges",9829,9617,9461,9390,9235,9084,8955,8911,8967,9198,9252,9298,9295,9359,9404,9343,9458,9545,9611,9744,9667,9671,9559,9464,9329,9225,9112,9083,9026,8983,8938,8905,8861,8771,8723,8688,8673,8703,8599,8432,8287,8186,8164,8023,7882
285,"                    Cellular telephone services",141345,142286,142683,138118,140851,141820,142012,142339,142805,144544,145701,146284,148546,148938,147691,149233,150639,151586,151365,151612,151882,152477,153491,153944,156841,158371,157285,157708,157398,157973,158654,159611,159756,157162,159679,160747,160096,158857,158161,158717,158837,157354,157786,158529,159198
286,"                Postal and delivery services (68)",14529,14361,15626,15689,15434,15411,15604,15692,15798,15804,16313,16778,16654,16641,16898,17118,17267,17448,17308,17271,16965,17503,17697,17921,18074,18070,18264,18198,18268,18120,18247,18204,18509,18377,18241,18293,18093,17839,17490,17591,17525,17565,17378,17575,17703
287,"                    First-class postal service (by U.S. Postal Service)",6633,6626,6509,6345,6257,6241,6294,6348,6403,6405,6367,6338,6306,6284,6312,6392,6438,6447,6416,6386,6357,6509,6464,6526,6567,6540,6525,6440,6428,6482,6599,6627,6575,6621,6457,6455,6544,6529,6511,6619,6678,6685,6556,6463,6423
288,"                    Other delivery services (by non-U.S. postal facilities)",7895,7735,9117,9344,9178,9170,9310,9344,9394,9399,9945,10440,10348,10358,10587,10726,10828,11001,10892,10885,10608,10994,11233,11395,11507,11530,11740,11758,11840,11638,11649,11577,11934,11756,11783,11838,11549,11310,10979,10972,10847,10880,10822,11112,11280
289,"                Internet access (72)",82383,82904,82916,83240,83061,83126,83799,84465,85124,86631,87628,88114,87981,88339,89474,90465,90989,91044,91017,91882,92662,93499,93846,94898,95818,96510,97131,97735,98690,99023,99705,101267,102248,102169,102817,102863,103970,105066,106341,106148,106364,107021,108181,109252,109617
290,"            Education services",302014,302706,301189,278846,280187,285223,286929,291656,285296,283156,282754,277747,282755,283898,289261,290005,294907,296890,300302,303003,301561,303001,304801,305458,308193,309413,311360,312677,315318,317416,322662,325522,325155,324848,325188,325388,328948,330408,331944,333162,335853,335996,336261,336839,337582
291,"                Higher education (97)",193339,194751,195417,184428,185919,188803,189429,192430,185949,183794,183544,178803,181961,182640,186803,185766,188877,190089,190096,190841,190367,190976,191596,192003,193188,193248,194111,194651,195389,196029,197700,198866,197973,198312,198789,198719,200561,200701,201483,201678,202508,202179,202776,203429,203948
292,"                    Proprietary and public higher education",113028,113717,113938,109406,110027,111240,111513,112774,110096,109194,109087,107073,108406,108684,110458,110021,111327,111827,111822,112122,111913,112078,112322,112400,112876,112887,113229,113438,113730,113982,114658,115127,114758,114892,115083,115053,115804,115861,116178,116257,116593,116460,116702,116966,117175
293,"                    Nonprofit private higher education services to households",80311,81034,81479,75023,75892,77563,77916,79657,75854,74599,74457,71730,73554,73956,76345,75744,77550,78262,78275,78720,78455,78898,79274,79603,80312,80361,80882,81213,81659,82047,83042,83739,83216,83420,83706,83666,84757,84841,85305,85421,85914,85718,86074,86463,86773
294,"                Nursery, elementary, and secondary schools (98)",50207,50466,49882,43316,44486,46683,46603,47012,47048,47052,47127,47206,47652,47743,48373,48899,49617,50101,51131,52430,52316,51815,51719,51624,52703,53466,54177,54476,55455,56060,56914,58115,57972,57444,56936,56932,57496,57885,57931,57901,58674,59092,59297,59151,59023
295,"                    Elementary and secondary schools",35442,35533,35600,34746,34758,34861,34687,34925,34825,34797,34789,34783,34865,34797,34946,35037,35449,35639,36066,36603,36398,36562,36719,36869,37132,37270,37569,37524,38261,38638,39035,39738,39678,39687,39694,39698,39698,39700,39703,39704,39709,39716,39721,39720,39718
296,"                    Day care and nursery schools",14765,14933,14282,8569,9728,11822,11916,12087,12223,12255,12338,12423,12787,12945,13427,13862,14168,14462,15064,15827,15918,15253,14999,14755,15571,16196,16608,16952,17194,17423,17879,18377,18293,17757,17241,17234,17798,18185,18228,18197,18965,19376,19576,19431,19305
297,"                Commercial and vocational schools (99)",58467,57489,55891,51102,49783,49737,50897,52213,52298,52310,52084,51739,53143,53515,54085,55340,56413,56701,59075,59731,58877,60210,61485,61832,62302,62699,63072,63551,64475,65326,68048,68542,69210,69092,69463,69738,70892,71822,72530,73583,74671,74725,74188,74259,74611
298,"            Professional and other services (121)",217140,221156,200230,197483,209446,208744,211942,212011,212092,215586,219872,222365,231657,227164,232723,227782,223953,226335,229606,234956,239049,237702,236889,236166,242271,246193,250663,248432,246943,246419,248535,250408,250032,250037,250009,250996,251459,253341,255827,263785,264418,263924,264686,271032,277072
299,"                Legal services",114086,115520,107850,101347,105961,109959,107897,106794,106132,110589,112405,113893,118200,116734,125793,117768,112154,112807,117203,120013,122512,121683,121222,118510,120830,124381,125509,124336,122777,122456,122727,122356,122244,121183,120869,121347,122419,124417,125079,126998,125871,123989,125480,132292,137282
300,"                Accounting and other business services",47663,48106,46807,44654,47765,51581,51256,51092,51465,51901,52367,52569,51237,51625,53508,54161,54720,56092,55884,56113,56505,57278,57983,57588,59058,61001,64209,64332,64437,64253,64471,65846,65268,65491,65689,65830,65920,66422,67492,71858,72216,72974,72115,71881,72485
301,"                    Tax preparation and other related services",32482,32741,30851,27349,28926,32047,32137,32384,32811,32995,33335,33395,32043,32696,34436,34889,35186,36533,36707,36790,37186,37350,37728,37120,38287,40159,43219,43531,43535,43227,43200,44403,43639,43903,44184,44273,44203,44421,45372,49474,49615,50274,49171,49024,49723
302,"                    Employment agency services",2440,2463,2420,2383,2375,2353,2321,2280,2227,2164,2091,2008,1916,1830,1750,1672,1605,1547,1500,1464,1439,1421,1416,1420,1433,1443,1451,1372,1373,1373,1379,1385,1393,1395,1394,1392,1396,1393,1392,1385,1384,1378,1367,1359,1353
303,"                    Other personal business services",12741,12902,13537,14922,16464,17180,16797,16428,16428,16742,16940,17167,17278,17100,17323,17600,17929,18012,17677,17860,17880,18507,18838,19048,19339,19399,19540,19429,19529,19652,19893,20059,20237,20193,20111,20164,20321,20608,20729,20999,21217,21321,21578,21498,21408
304,"                Labor organization dues",15583,15567,15388,13630,14419,14369,14459,14541,14610,14664,14703,14734,14551,14291,14702,15248,14989,15213,15328,15454,15449,15510,15608,15699,15778,15830,15606,16009,16030,16041,16113,16158,16273,16364,16434,16504,16508,16534,16452,16440,16551,16696,16653,16847,16842
305,"                Professional association dues",10749,10439,9967,9939,9923,9918,9933,9957,9985,10035,10106,10216,10258,10241,10235,11040,11572,11866,11121,10646,10396,10951,11365,11598,11648,11702,11645,10781,10833,10859,10907,10940,11022,11991,12652,13013,12722,12509,12592,13184,13635,13985,13949,14111,14107
306,"                Funeral and burial services",29059,31524,20217,27912,31379,22918,28399,29627,29899,28397,30290,30952,37411,34273,28485,29565,30518,30356,30069,32729,34188,32279,30711,32771,34958,33279,33693,32974,32866,32811,34318,35109,35224,35008,34364,34302,33890,33459,34211,35304,36145,36280,36488,35902,36356
307,"            Personal care and clothing services (14 and parts of 17 and 118)",188523,187838,136024,51568,75239,102245,109777,107864,109078,113770,116900,116897,121027,124007,129126,136239,142725,152763,152086,154151,152830,155768,157499,160726,162464,165926,169814,169430,168825,168812,171275,171995,178703,179417,179836,182390,184244,186511,187150,188103,191474,194190,195631,195693,193926
308,"                Personal care services",168866,167753,121176,42128,63146,87015,94718,93529,95004,99175,101979,102066,105729,108079,112677,119704,126206,135882,135331,137190,135988,138919,140663,143668,145425,148592,152369,151990,151424,151376,153621,154329,160844,161376,161553,163978,165711,167906,168523,169615,172819,175481,176756,176548,174668
309,"                    Hairdressing salons and personal grooming establishments",81620,79221,51706,20953,27664,35318,39241,40165,41147,43599,45339,45819,46548,46800,48732,51190,54672,59412,57520,57241,56381,58902,60488,61574,62816,64137,64067,64240,64193,64302,65232,66063,66674,66397,67206,67495,68584,69499,69959,71189,72375,73721,74090,74016,73069
310,"                    Miscellaneous personal care services",87246,88532,69470,21175,35482,51698,55477,53364,53857,55576,56641,56247,59181,61279,63944,68514,71535,76470,77811,79949,79607,80017,80175,82094,82608,84455,88302,87750,87231,87074,88390,88265,94171,94978,94346,96483,97127,98408,98564,98426,100444,101760,102666,102532,101599
311,"                Clothing and footwear services",19658,20085,14849,9440,12093,15230,15059,14335,14074,14595,14921,14831,15298,15928,16450,16535,16518,16881,16755,16962,16842,16848,16836,17058,17039,17334,17446,17440,17401,17436,17653,17666,17859,18042,18283,18412,18533,18604,18627,18488,18655,18709,18876,19145,19258
312,"                    Laundry and drycleaning services",13519,13839,9863,7424,8285,9641,10080,9830,9770,9999,10134,10031,10368,10808,11165,11205,11181,11414,11325,11463,11383,11387,11382,11540,11540,11751,11835,11833,11809,11837,12006,12087,12014,12179,12446,12506,12573,12614,12620,12561,12657,12634,12735,12946,13070
313,"                    Clothing repair, rental, and alterations",5805,5914,4709,1897,3652,5394,4770,4296,4093,4379,4568,4582,4709,4896,5057,5097,5101,5217,5173,5234,5193,5191,5181,5243,5228,5312,5338,5329,5310,5315,5358,5290,5536,5543,5512,5572,5624,5649,5666,5586,5651,5722,5785,5844,5837
314,"                    Repair and hire of footwear",334,332,276,119,156,195,209,210,211,217,219,217,221,224,228,233,237,250,257,265,266,270,273,275,271,271,272,279,282,284,289,289,309,320,325,334,337,341,341,341,348,352,356,355,352
315,"            Social services and religious activities (120)",228251,230654,225630,193760,205888,219601,222795,223656,228636,233268,235734,238762,239045,238184,241761,249471,253219,257747,254795,253826,253527,260905,266521,269342,266556,267016,266644,266726,267372,268149,273397,277444,279493,278194,278508,280063,285290,287664,288972,290580,294889,298059,300298,302938,302663
316,"                Child care",47711,49427,47096,20064,25491,35417,36732,35583,36484,37555,38525,39267,40565,41119,42747,44537,45715,46668,48048,50009,49805,50536,51237,51310,53353,54743,55452,55518,55761,55991,57151,58387,57934,55548,53490,53259,55205,56538,56735,56231,58538,59776,60394,59945,59556
317,"                Social assistance",153248,154985,153174,147581,153643,156915,158350,159849,163460,166461,167388,169245,168008,166468,168403,171785,172874,175800,173797,172471,173101,178276,182290,184781,180438,179894,179550,179924,180457,181042,184973,187635,189870,189079,190185,191274,195030,196350,197691,198488,199365,200531,202261,204902,205019
318,"                    Homes for the elderly",28600,28599,27795,28693,28501,28068,27466,27693,28099,28093,28268,28343,28303,28237,28123,28182,28213,28555,28643,28875,28907,29054,29173,29730,29614,30091,30153,30577,30701,30918,31043,31231,31450,31545,31924,32180,32470,32794,32991,33156,33355,33455,33790,34161,34298
319,"                    Residential mental health and substance abuse",17240,17535,17155,17834,17847,17715,17480,17778,18203,18372,18668,18908,19133,19293,19357,19530,19664,19994,20128,20342,20394,20506,20578,20935,20796,21077,21072,21324,21370,21485,21542,21646,21777,21828,22079,22251,22451,22675,22811,22925,23063,23132,23364,23621,23715
320,"                    Individual and family services",77949,78955,78535,71938,75812,78181,82281,84550,87431,86242,84233,84087,85434,85835,88175,89593,89667,91009,90061,89178,89847,92759,95082,96018,92413,91006,90570,90902,91573,91972,94687,96399,97748,97373,97972,98529,100870,101351,102033,102208,102447,103105,103930,105385,105280
321,"                    Vocational rehabilitation services",12463,12494,11879,10116,10114,10162,10830,11204,11601,12463,12792,12962,12122,11497,11384,12702,13423,13936,12568,11616,11268,11611,11922,12045,12087,12258,12377,12082,11954,11900,12495,12879,13156,12757,12564,12532,12872,12962,13078,13086,13112,13196,13302,13488,13474
322,"                    Community food and housing / emergency / other relief services",11503,11861,12393,13522,15857,17285,14901,13188,12617,15795,17917,19449,17489,16110,15826,16254,16398,16746,16834,16863,17089,18724,19890,20294,19785,19620,19517,19088,18878,18739,19150,19384,19595,19412,19407,19493,20022,20158,20330,20632,20869,21104,21272,21570,21549
323,"                    Other social assistance, not elsewere classified",5493,5541,5417,5479,5511,5503,5392,5436,5509,5495,5509,5497,5527,5496,5537,5525,5510,5559,5562,5597,5596,5622,5645,5757,5743,5843,5862,5951,5980,6028,6056,6097,6142,6163,6239,6289,6346,6410,6448,6480,6519,6539,6604,6677,6703
324,"                Social advocacy and civic and social organizations",14285,13743,13456,13977,14351,14556,14613,14690,14789,14980,15145,15269,15218,15258,15332,16766,17582,17826,16384,15477,15116,16073,16676,16910,16681,16529,16263,16007,16037,16158,16397,16623,16889,18288,19225,19716,19355,19121,19008,19987,20764,21263,21203,21454,21451
325,"                Religious organizations' services to households",7966,7941,7645,7650,7665,7693,7728,7806,7866,7843,7871,7903,8062,8065,8066,8144,8166,8254,8342,8374,8422,8462,8528,8587,8637,8677,8560,8623,8643,8652,8694,8727,8794,8842,8880,8917,8917,8934,8890,8881,8943,9024,8996,9104,9104
326,"                Foundations and grantmaking and giving services to households",5041,4559,4260,4487,4738,5021,5372,5727,6037,6430,6806,7077,7192,7274,7213,8238,8881,9200,8224,7495,7082,7556,7789,7755,7447,7173,6818,6654,6474,6306,6181,6072,6007,6437,6728,6897,6783,6720,6648,6994,7280,7466,7443,7533,7533
327,"            Household maintenance (parts of 31, 33, and 36)",93324,94037,91661,85568,88905,90816,91021,92549,92158,93017,92331,92345,94467,94187,95593,96097,95874,95179,95667,96797,96776,97747,98094,98361,99115,99771,99973,101444,102276,102293,103527,103545,103700,104225,103684,103882,104743,105207,105304,106629,106002,106702,108225,107594,108175
328,"                Domestic services",32488,32570,32462,32214,32228,32234,32226,32205,32182,32122,32064,31993,31996,32006,32044,32135,32259,32431,32647,32941,33191,33497,33847,34244,34659,35055,35418,35827,36131,36436,36716,36938,37104,37310,37524,37661,37775,37906,38008,38098,38187,38282,38362,38453,38535
329,"                Moving, storage, and freight services",20489,20634,19637,16886,17599,17962,18583,20302,20167,20432,20201,19837,20869,20473,21219,21709,21125,20525,20990,21746,21745,22541,22130,21929,22345,22828,22812,23437,23072,22555,23002,22694,22519,22454,21832,21463,21751,21678,21747,21059,20832,20921,20833,20683,20693
330,"                Repair of furniture, furnishings, and floor coverings",1489,1483,1455,1372,1481,1521,1594,1630,1632,1533,1477,1440,1523,1559,1574,1518,1475,1448,1398,1364,1346,1333,1327,1338,1297,1270,1258,1318,1359,1381,1367,1358,1358,1423,1466,1488,1504,1514,1526,1594,1579,1575,1717,1671,1669
331,"                Repair of household appliances",7272,7338,7391,6503,7028,7317,7723,7977,8134,7968,7850,7826,8499,8832,9296,9064,8979,8977,8953,8908,8953,8876,8825,8888,8663,8444,8370,8682,8886,9001,8999,8936,8977,9192,9348,9414,9572,9695,9826,10293,10145,10208,11132,10831,10783
332,"                Other household services",31586,32012,30716,28593,30570,31782,30895,30434,30042,30963,30739,31249,31579,31318,31461,31672,32036,31797,31678,31839,31541,31500,31965,31962,32152,32174,32115,32180,32829,32919,33443,33619,33742,33846,33514,33857,34141,34414,34197,35586,35258,35717,36181,35957,36496
333,"            Net foreign travel",40066,-11888,-75081,-39671,-44071,-43980,-34909,-26150,-21359,-15359,-17405,-12464,-17032,-15561,-13861,-8101,-10357,-5446,10494,18353,14176,20108,4238,6931,8965,13766,19753,14447,27245,40673,38604,32680,41328,41591,44446,44897,57755,63248,65271,48551,44108,47202,37715,28057,46823
334,"                Foreign travel by U.S. residents (129)",166148,166575,70071,15702,11665,10016,13139,15838,18725,28884,32971,39527,38713,35892,41665,46256,55282,66276,85113,91854,89257,98525,113867,121965,109390,126069,139896,155831,167282,179292,183568,180865,193454,197456,202077,205314,217318,225915,226128,219512,216658,218784,217699,218393,235979
335,"                    Passenger fares for foreign travel",65810,66761,31522,8420,4152,2473,2795,4093,4805,6474,7717,8892,9378,7518,8658,10014,12345,15311,20788,26320,26281,31032,37906,44183,36633,39917,48064,52420,60824,70019,68394,67785,71373,73487,73695,77037,79185,81387,85777,83487,82171,85331,85762,84125,95105
336,"                    U.S. travel outside the United States",92463,93775,33241,1601,1941,2562,6436,8424,10701,18807,21379,26597,25245,24362,29202,32774,39571,47469,60466,61310,58386,62536,70694,72261,67038,80366,86106,97876,100925,103556,109086,106755,115655,117574,121978,121823,131589,137877,133577,129112,127488,126425,124932,127214,133699
337,"                    U.S. student expenditures",7875,6039,5308,5681,5572,4981,3908,3321,3219,3603,3876,4038,4089,4012,3805,3469,3365,3496,3859,4224,4589,4957,5267,5521,5718,5786,5725,5536,5533,5717,6088,6325,6427,6395,6404,6454,6544,6651,6774,6913,6998,7028,7005,7054,7175
338,"                Less: Expenditures in the United States by nonresidents (130)",126082,178463,145152,55373,55736,53996,48048,41988,40084,44243,50376,51992,55744,51452,55526,54357,65639,71722,74619,73501,75081,78417,109630,115034,100425,112303,120143,141384,140036,138619,144964,148184,152127,155865,157631,160417,159563,162668,160857,170961,172549,171582,179984,190335,189156
339,"                    Foreign travel in the United States",78120,130687,96908,6186,8100,10956,12676,11459,11563,14857,20459,21836,25643,21700,26421,26194,36884,40839,40074,36678,37367,41196,72602,77901,62887,74394,81898,102837,101343,99935,106446,109737,113656,117277,118832,121311,120077,122949,121073,131280,131999,129191,134750,143722,142598
340,"                    Medical expenditures of foreigners",1045,858,575,14,18,36,41,50,73,147,168,178,175,174,176,180,184,188,191,190,183,172,182,213,265,312,354,391,430,470,513,553,590,624,659,695,712,750,790,830,871,911,982,1037,1106
341,"                    Expenditures of foreign students in the United States",46917,46917,47669,49173,47618,43004,35331,30479,28448,29238,29748,29978,29927,29578,28930,27983,28571,30695,34354,36633,37531,37049,36845,36920,37273,37596,37891,38156,38264,38213,38005,37894,37880,37964,38141,38411,38774,38969,38994,38851,39679,41480,44252,45577,45452
342,"    Final consumption expenditures of nonprofit institutions serving households (NPISHs) (132)",433342,444263,587493,648995,509370,430964,441070,463853,480510,463916,448749,461793,454318,450056,446125,442221,434231,438663,447590,456426,466677,476615,487726,493192,499438,508741,511318,526485,533535,536462,536757,542606,554416,546388,542929,546494,547492,536995,537065,537759,545298,549801,548582,552371,552884
343,"        Gross output of nonprofit institutions (133)",1678759,1688821,1646058,1587287,1594658,1607704,1630725,1657937,1677959,1692424,1700746,1714295,1704114,1694738,1705282,1730866,1745687,1763238,1765725,1777041,1793619,1810396,1830328,1844856,1841069,1841766,1842666,1849465,1858101,1874725,1895261,1920099,1933831,1941046,1951966,1966593,1972940,1966879,1977370,1984598,1998240,2007921,2014612,2022984,2031859
344,"            Health, gross output",961552,965071,938094,916458,913274,912125,924741,939056,949455,954915,962393,983803,981693,983672,987029,1002117,1011392,1022587,1024325,1034803,1050667,1055985,1065094,1073795,1070458,1069671,1071210,1072989,1074696,1085051,1093241,1104418,1107432,1108233,1113511,1126064,1132927,1132850,1141849,1147610,1156354,1160749,1165791,1167927,1176358
345,"                Outpatient services, gross output",109010,110136,102819,92786,99049,106193,104378,103716,103411,105000,106329,108501,107931,107480,107913,109991,111300,112608,113528,114477,115658,116416,117365,118030,117411,117346,117946,120755,122108,122839,122110,122347,123421,123372,123905,125921,125915,124988,125135,125476,126459,126969,127979,128493,129821
346,"                Nonprofit hospitals, gross output",782322,783593,763109,752384,744030,737081,751845,767020,777446,780815,787114,807135,805214,807907,811461,823496,830142,838690,840731,850871,865778,869202,876560,883451,881538,880682,881401,880237,880052,889231,896555,905903,907317,909028,914931,925272,930480,930179,938290,944153,952220,956505,960422,961524,968338
347,"                Nonprofit nursing homes, gross output",70220,71342,72165,71288,70195,68851,68518,68320,68597,69100,68950,68167,68548,68285,67656,68631,69950,71289,70067,69454,69231,70368,71168,72314,71508,71643,71862,71997,72536,72981,74575,76169,76693,75832,74676,74871,76532,77683,78423,77981,77674,77274,77390,77909,78199
348,"            Recreation services, gross output",66466,67717,59047,52314,54559,55944,56520,57077,57477,58740,59300,59760,57642,55494,56972,60412,60340,60709,64114,66182,66998,66601,66510,66301,65248,64404,64001,66352,68121,69167,68871,69017,68804,70007,71142,72162,72243,72388,72326,72829,72354,73329,73961,74100,74274
349,"            Education services, gross output",221381,222779,222862,203497,204596,209046,211516,215809,215251,214346,211629,208996,213262,214416,219708,218305,221961,223604,224882,226703,225953,228669,231319,232655,234377,234516,235881,238009,241196,243774,246622,250117,251080,250582,251215,251595,255644,256448,257972,258525,260241,260499,261449,262455,263520
350,"            Social services, gross output",179632,183095,181309,172200,176847,180440,183679,185800,189728,195109,197179,199765,196275,192531,195154,197880,198696,201096,200490,200038,201434,203949,206631,207420,204872,205204,205343,206879,208621,209593,211238,212034,213399,211883,211744,213921,217762,218631,219939,220278,221366,222864,224647,227330,227005
351,"            Religious organizations, gross output",104786,104152,101774,101617,101608,101809,102132,103045,103754,103404,103759,104202,106342,106423,106475,107541,107859,109040,110231,110659,111306,111843,112715,113477,114128,114651,113092,113918,114162,114277,114833,115260,116134,116765,117266,117752,117752,117987,117397,117280,118101,119164,118806,120232,120232
352,"            Foundations and grantmaking and giving establishments, gross output",39353,36700,34688,34723,34834,35042,35819,36678,37327,37136,37408,37701,39288,40634,40775,42134,42939,43598,42622,41859,41633,44073,45975,47187,47001,46940,46257,43586,41679,40742,43797,46236,47391,47503,47605,47745,49013,49958,50128,50838,51706,52430,52273,52900,52900
353,"            Social advocacy establishments, gross output",26902,25970,25399,25794,26210,26667,27526,28376,28981,28844,28956,28974,29867,30608,30483,31313,31740,32069,31213,30541,30283,31981,33309,34160,34028,33980,33478,32318,31642,30773,32514,34012,34598,34850,35039,35201,36084,36746,36855,37391,38039,38577,38461,38923,38923
354,"            Civic and social organizations, gross output",13496,12940,11731,11739,11774,11843,12105,12372,12541,12403,12389,12351,12699,12981,12897,13220,13379,13505,13140,12859,12759,13489,14078,14481,14482,14509,14333,13645,13297,12926,13652,14303,14560,14679,14767,14838,15207,15484,15529,15756,16030,16257,16208,16402,16402
355,"            Professional advocacy, gross output",65191,70397,71154,68945,70956,74788,76686,79726,83445,87528,87733,78744,67046,57980,55789,57944,57381,57030,54708,53397,52585,53805,54698,55380,56476,57891,59072,61770,64686,68422,70493,74702,80433,86544,89677,87315,76307,66386,65374,64091,64050,64053,63016,62716,62244
356,"        Less: Receipts from sales of goods and services by nonprofit institutions (134)",1245417,1244558,1058565,938293,1085288,1176740,1189654,1194085,1197449,1228507,1251996,1252502,1249796,1244682,1259158,1288646,1311456,1324574,1318135,1320615,1326942,1333781,1342602,1351663,1341631,1333025,1331348,1322980,1324566,1338263,1358505,1377493,1379415,1394658,1409037,1420100,1425448,1429884,1440304,1446838,1452942,1458120,1466030,1470613,1478975
357,"            Health services to households",948299,945933,767878,670764,805588,884945,899010,902666,907920,933355,952641,952093,951501,950276,959804,978412,992864,999982,997545,1002205,1010177,1011026,1015227,1022657,1014831,1006471,1004991,996826,996358,1008670,1025961,1042492,1044077,1057508,1069321,1078237,1080118,1083351,1092766,1097220,1100395,1102750,1109170,1110926,1118932
358,"                Outpatient services to households",101038,102347,87561,70434,91629,103464,99432,97356,98606,101143,102970,104708,102522,100274,99459,103681,106775,108630,108246,107950,108379,109395,110245,111162,109423,108168,107267,109330,111792,113407,111958,111733,111885,112698,113518,113730,116082,117339,118371,116147,116271,115563,116947,117053,118151
359,"                Nonprofit hospitals services to households",782556,778898,615430,537341,655509,720816,740217,746434,749846,771382,788009,786615,788935,790186,800156,813046,823595,827958,827866,834217,842377,841151,844099,849918,844300,836902,836065,825797,823171,833968,851499,867180,868061,881231,892645,901411,898833,899129,906201,913894,917795,921583,925653,926955,933809
